DEADLINE,LIFE_LOAN,ITEM_AMOUNT
2014-06-05,120,30000
2014-11-09,180,20000
2014-09-09,120,300000
2014-12-02,30,40000
2015-01-13,180,80000
2014-07-17,60,24742
2014-09-27,180,50000
2014-06-10,30,30000
2015-05-13,30,300000
2014-05-17,20,50000
2014-09-29,180,50000
2014-11-19,90,30000
2014-09-25,120,100000
2014-08-19,120,40000
2014-07-28,120,30000
2014-08-18,120,60000
2014-06-02,90,30000
2014-08-04,120,40000
2014-08-20,120,10000
2014-07-30,120,30000
2014-07-07,120,26436
2014-09-29,120,80000
2014-06-13,120,30000
2014-11-25,30,50000
2014-09-24,180,90000
2014-08-03,60,30000
2014-04-24,30,40000
2014-07-10,120,42000
2014-11-23,180,50000
2014-12-09,180,40000
2014-12-25,180,50000
2014-09-01,30,100000
2014-11-04,60,30000
2014-06-23,120,30000
2014-08-11,120,30000
2014-10-22,180,30000
2014-09-19,120,30000
2015-03-26,90,100000
2014-11-10,30,61000
2014-07-21,120,120000
2014-04-28,30,10000
2014-06-24,30,30000
2014-08-09,120,30000
2014-09-16,60,215000
2014-07-22,120,30000
2014-04-28,30,5000
2014-12-15,90,40000
2014-07-04,60,50000
2014-06-08,120,60000
2014-12-17,30,40000
2014-05-17,30,20000
2014-12-10,180,250000
2014-08-14,120,50000
2014-10-18,120,50000
2014-09-28,180,117000
2015-04-21,30,200000
2014-08-07,120,40000
2014-12-12,180,30000
2014-11-11,180,60000
2014-09-22,60,40000
2014-07-08,30,30000
2015-04-14,30,100000
2014-06-10,120,30000
2014-05-26,30,30000
2014-09-25,180,50000
2014-08-11,30,30000
2014-05-27,120,30000
2015-05-06,30,200000
2014-06-10,120,30000
2014-08-25,120,140000
2014-07-01,30,30000
2014-12-14,180,50000
2014-11-22,30,40000
2014-09-29,60,30000
2014-09-11,120,40000
2014-11-12,90,50000
2014-08-15,120,30000
2014-07-21,60,30000
2014-11-17,30,50000
2014-12-05,180,40000
2014-10-13,60,6983
2014-08-25,120,40000
2014-11-11,30,50000
2014-08-29,120,40000
2014-07-27,60,50000
2014-09-25,180,110000
2014-06-28,30,30000
2014-09-24,60,40000
2014-09-14,120,30000
2014-08-21,120,40000
2015-01-23,180,150000
2014-07-09,90,20000
2014-08-26,120,50000
2014-12-24,30,39000
2015-05-19,30,300000
2014-10-28,30,50000
2014-09-19,120,50000
2014-08-19,120,40000
2014-07-02,120,30000
2014-10-18,180,60000
2014-06-16,60,30000
2014-11-07,30,50000
2014-11-13,180,80000
2014-08-23,30,30000
2014-09-06,60,40000
2014-07-23,60,30000
2015-04-29,30,500000
2014-07-18,120,50000
2014-11-26,30,50000
2014-07-24,120,40000
2014-08-06,90,30000
2015-02-17,90,100000
2014-12-01,180,100000
2014-06-14,60,50000
2014-09-22,180,50000
2014-07-10,120,300000
2014-12-17,180,60000
2014-10-12,60,50000
2014-07-24,90,50000
2014-08-27,120,30000
2014-07-30,120,40000
2014-07-31,10,10000
2014-12-19,30,40000
2014-07-24,30,30000
2015-01-09,90,100000
2015-04-15,30,200000
2014-04-24,30,10000
2014-12-19,90,80000
2014-09-22,60,50000
2014-06-11,90,60000
2014-09-22,180,40000
2014-06-09,120,30000
2014-09-15,120,100000
2014-06-30,30,30000
2014-10-05,180,50000
2014-09-07,120,70000
2014-11-29,180,250000
2015-01-09,15,30000
2014-09-27,60,40000
2014-12-30,30,30000
2014-09-14,60,30000
2014-12-05,30,30000
2014-05-03,120,50000
2014-09-26,180,30000
2014-12-29,30,30000
2015-01-15,180,60000
2014-09-30,180,50000
2014-11-08,180,50000
2015-01-26,90,83684
2014-07-29,30,30000
2014-10-22,90,50000
2014-04-29,30,10000
2014-07-02,120,70000
2014-08-20,90,40000
2014-08-15,120,30000
2014-07-31,10,30000
2014-05-30,120,70000
2014-10-11,180,387155
2014-11-16,30,50000
2014-08-02,30,60000
2014-09-02,120,50000
2014-11-28,180,20000
2015-01-03,180,30000
2014-06-27,90,30000
2014-08-25,120,80000
2014-05-30,120,41000
2014-08-07,30,30000
2014-08-05,120,40000
2014-08-15,60,30000
2014-07-28,30,30000
2014-12-08,30,50000
2014-08-07,60,30000
2014-11-20,30,40000
2014-07-08,120,30000
2014-11-17,30,13000
2014-08-18,120,50000
2014-06-26,90,70000
2014-07-29,90,40000
2014-06-11,120,30000
2014-11-11,180,30000
2014-10-15,180,80000
2014-12-08,180,50000
2014-07-28,120,30000
2014-07-14,120,30000
2015-02-20,90,150000
2014-08-08,30,30000
2014-08-20,120,30000
2014-08-15,120,30000
2014-08-21,30,50000
2014-10-27,30,40000
2014-06-17,90,30000
2014-08-29,120,40000
2014-06-27,60,30000
2014-08-15,30,100000
2014-07-31,60,120000
2014-11-01,180,50000
2014-09-17,120,50000
2014-10-06,30,110000
2014-06-30,120,40000
2014-09-29,180,50000
2014-10-22,90,50000
2014-07-23,90,120000
2014-06-18,120,40000
2014-12-04,30,47000
2014-12-09,30,50000
2014-10-23,180,50000
2014-08-04,60,30000
2014-07-09,30,30000
2014-09-12,120,56000
2014-08-23,30,30000
2014-07-26,120,40000
2014-08-01,30,40000
2014-12-01,30,50000
2014-07-25,120,40000
2014-07-21,30,40000
2014-09-18,180,30000
2014-11-11,180,50000
2014-11-20,180,140000
2014-07-14,120,40000
2014-11-20,180,40000
2014-11-27,30,40000
2014-11-21,180,90000
2014-07-04,60,30000
2014-11-04,180,40000
2015-01-20,90,200000
2014-10-19,30,50000
2014-11-05,30,40000
2014-04-28,120,50000
2014-11-27,180,200000
2014-05-21,30,30000
2014-06-10,120,30000
2015-03-22,90,300000
2014-08-25,120,50000
2014-07-02,90,30000
2014-05-17,120,30000
2015-04-15,30,200000
2014-11-21,180,50000
2014-04-27,90,50000
2014-07-22,120,60000
2014-10-13,30,18000
2014-07-11,90,40000
2014-06-04,120,31000
2014-08-21,60,50000
2014-07-28,30,30000
2014-12-12,180,60000
2014-10-27,30,50000
2014-06-08,90,30000
2014-07-15,120,40000
2014-05-06,90,50000
2014-09-05,120,40000
2014-11-15,180,50000
2014-11-25,180,140000
2014-12-02,180,60000
2014-07-21,120,50000
2014-07-25,120,30000
2014-11-05,30,60000
2015-01-19,90,40000
2014-11-26,180,50000
2014-10-25,180,40000
2014-07-18,30,30000
2014-05-22,30,30000
2014-10-31,30,50000
2014-08-22,90,50000
2014-08-05,30,40000
2014-11-22,30,150000
2015-04-16,30,400000
2014-08-02,30,30000
2014-08-19,120,10000
2014-12-29,30,30000
2014-08-07,120,50000
2014-10-17,180,50000
2014-09-12,60,30000
2014-09-30,30,45500
2014-10-01,30,50000
2014-07-08,120,120000
2014-07-16,30,30000
2014-08-28,30,50000
2014-08-12,30,120000
2015-02-12,90,100000
2015-04-20,30,400000
2014-08-04,120,14455
2014-12-24,180,50000
2014-06-09,120,30000
2014-12-19,30,40000
2014-09-29,180,40000
2014-11-11,180,60000
2014-06-23,120,10000
2014-08-29,120,60000
2014-07-03,60,20000
2014-06-29,120,30000
2014-04-28,30,10000
2014-12-22,180,50000
2014-05-30,60,31000
2014-11-21,30,40000
2014-10-13,150,10000
2015-05-14,30,300000
2014-05-28,90,31000
2015-01-09,180,72000
2014-07-15,60,300000
2014-08-19,30,50000
2014-10-08,30,110000
2014-09-29,120,30000
2015-01-15,90,200000
2014-07-14,120,60000
2014-12-11,180,60000
2014-05-20,90,50000
2014-12-26,180,300000
2015-03-18,90,100000
2014-08-14,120,60000
2014-08-10,120,30000
2014-07-15,30,100000
2014-11-17,30,200000
2014-11-11,180,40000
2014-08-04,120,30000
2014-08-22,120,90000
2014-08-28,120,150000
2014-07-03,120,120000
2014-07-25,120,30000
2014-06-25,90,30000
2015-01-01,30,30000
2015-02-25,90,150000
2014-09-23,180,40000
2014-09-20,150,40000
2014-05-24,120,30000
2014-08-16,30,50000
2014-12-27,180,50000
2014-12-27,180,50000
2014-12-25,180,100000
2014-12-27,180,70000
2014-12-24,30,39000
2014-12-23,180,50000
2014-12-26,180,10000
2014-12-26,30,50000
2014-12-22,180,100000
2014-12-27,30,30000
2014-12-24,180,15000
2014-12-19,90,80000
2014-12-18,180,50000
2014-12-25,180,50000
2014-12-22,180,35000
2014-12-17,90,40000
2014-12-15,90,40000
2014-12-24,180,50000
2014-12-22,30,47000
2014-12-12,30,40000
2014-12-24,30,50000
2014-12-23,30,47000
2014-12-11,180,60000
2014-12-09,30,100000
2014-12-21,90,30000
2014-12-19,30,50000
2014-12-08,180,40000
2014-12-18,30,50000
2014-12-20,180,40000
2014-12-05,30,60000
2014-12-17,30,50000
2014-12-03,30,40000
2014-12-19,180,29000
2014-12-17,180,50000
2014-12-01,30,50000
2014-11-29,180,50000
2014-12-16,180,60000
2014-12-14,180,40900
2014-12-12,180,130000
2014-11-28,180,50000
2014-12-13,30,50000
2014-12-11,180,40000
2014-12-09,180,40000
2014-11-27,30,40000
2014-11-27,180,50000
2014-12-10,180,250000
2014-12-08,180,100000
2014-11-24,180,150000
2014-12-09,30,40000
2014-12-06,180,50000
2014-11-23,180,60000
2014-11-22,30,50000
2014-11-21,180,100000
2014-12-04,180,50000
2014-11-21,90,30000
2014-12-01,180,90000
2014-12-08,180,50000
2014-12-05,180,40000
2014-11-29,180,50000
2014-11-18,180,90000
2014-12-02,180,60000
2014-12-01,180,210000
2014-11-28,180,80000
2014-11-17,30,70000
2014-11-29,180,250000
2014-11-27,180,60000
2014-11-25,180,140000
2014-11-16,30,50000
2014-11-28,180,20000
2014-11-24,180,50000
2014-11-14,30,50000
2014-11-26,180,250000
2014-11-25,30,110000
2014-11-13,30,50000
2014-11-11,180,10000
2014-11-24,180,200000
2014-11-22,30,40000
2014-11-10,180,240000
2014-11-22,30,50000
2014-11-21,180,90000
2014-11-08,90,100000
2014-11-21,30,50000
2014-11-06,180,50000
2014-11-05,30,50000
2014-11-20,180,50000
2014-11-20,180,140000
2014-11-03,180,40000
2014-11-19,30,50000
2014-11-19,180,120000
2014-11-18,30,50000
2014-10-31,180,40000
2014-11-18,180,60000
2014-11-17,30,13000
2014-10-30,180,40000
2014-10-28,90,50000
2014-11-18,180,50000
2014-11-15,180,90000
2014-10-27,90,19600
2014-11-15,180,200000
2014-11-14,180,40000
2014-08-29,120,40000
2014-12-08,180,290000
2014-07-01,120,30000
2014-08-02,60,30000
2014-07-23,60,30000
2014-10-23,120,50000
2014-09-12,120,70000
2014-12-02,30,50000
2014-08-29,120,60000
2014-07-30,30,30000
2014-08-05,30,120000
2014-07-19,120,30000
2014-05-30,90,31000
2014-09-14,120,50000
2014-08-16,120,30000
2014-09-23,60,80000
2014-12-16,180,100000
2014-08-03,60,30000
2014-07-30,120,250000
2014-07-15,120,120000
2014-10-01,180,40000
2014-08-06,60,30000
2014-12-16,30,50000
2014-07-16,30,30000
2014-10-27,180,30000
2014-09-28,180,140000
2014-08-07,30,40000
2014-06-26,120,35000
2014-12-10,30,50000
2014-08-04,120,30000
2014-08-13,120,30000
2014-05-20,30,26000
2014-08-04,30,30000
2014-07-26,120,30000
2014-09-27,30,30000
2014-08-07,30,30000
2014-12-21,30,50000
2014-10-23,30,50000
2014-06-25,120,40000
2014-07-23,90,10000
2014-07-10,120,300000
2014-08-09,90,50000
2014-12-22,180,60000
2014-04-24,30,10000
2014-11-01,30,50000
2014-07-17,90,30000
2014-08-12,60,30000
2014-08-23,30,30000
2014-08-13,30,30000
2014-11-19,30,40000
2014-11-22,30,150000
2014-08-13,120,30000
2014-09-19,180,100000
2014-12-04,30,50000
2014-07-18,120,20000
2014-11-14,30,10000
2014-09-11,120,40000
2014-08-15,120,30000
2014-08-15,120,30000
2014-08-15,120,30000
2014-05-13,90,30000
2014-08-05,30,40000
2014-12-19,180,50000
2014-09-19,180,10000
2014-12-23,180,40000
2014-07-22,120,90000
2014-09-29,30,320000
2014-11-09,180,20000
2014-08-14,120,30000
2014-09-23,180,30000
2014-06-20,90,40000
2014-06-23,120,10000
2014-09-29,60,30000
2014-08-11,120,30000
2014-07-03,120,30000
2014-08-13,120,40000
2014-09-12,120,40000
2014-07-31,10,30000
2014-09-22,60,270000
2014-11-19,30,50000
2014-05-15,90,10000
2014-08-21,30,50000
2014-09-09,120,50000
2014-08-12,120,40000
2014-07-23,60,30000
2014-10-08,30,110000
2014-08-11,30,9862
2014-05-20,90,30000
2014-05-20,60,30000
2014-04-24,120,30000
2014-12-15,180,60000
2014-07-21,120,5000
2014-09-22,180,50000
2014-04-28,120,50000
2014-07-17,30,30000
2014-04-28,30,10000
2014-12-04,30,47000
2014-05-18,120,30000
2014-10-27,30,50000
2014-08-04,60,40000
2014-06-25,120,30000
2014-06-13,90,30000
2014-08-21,60,50000
2014-04-29,30,50000
2014-04-28,30,10000
2014-09-02,30,60000
2014-09-15,120,40000
2014-11-23,30,50000
2014-06-07,120,30000
2014-08-20,90,40000
2014-06-21,120,30000
2014-11-17,30,200000
2014-07-16,30,30000
2014-07-11,120,30000
2014-07-21,60,30000
2014-09-24,60,30000
2014-08-22,60,50000
2014-07-07,120,63564
2014-05-27,120,30000
2014-08-13,30,60000
2014-07-25,90,30000
2014-06-25,120,30000
2014-11-28,180,230000
2014-08-07,30,30000
2014-08-12,120,120000
2014-08-07,120,120000
2014-09-30,30,30000
2014-09-10,30,30000
2014-06-10,120,30000
2014-09-03,60,40000
2014-07-16,120,120000
2014-07-04,90,30000
2014-07-07,120,30000
2014-06-20,120,30000
2014-08-25,90,50000
2014-09-27,180,50000
2014-04-26,60,30000
2014-07-14,120,60000
2014-10-01,30,50000
2014-09-29,120,50000
2014-08-13,120,40000
2014-07-14,60,30000
2014-08-02,30,60000
2014-12-24,30,100000
2014-09-15,120,40000
2014-05-23,120,30000
2014-04-25,30,5000
2014-07-25,120,30000
2014-10-01,180,50000
2014-11-30,30,20000
2014-06-02,60,30000
2014-08-04,120,200000
2014-11-13,30,40000
2014-10-06,180,30000
2014-08-14,60,30000
2014-09-01,120,50000
2014-10-12,180,50000
2014-08-14,120,60000
2014-10-15,180,50000
2014-09-25,120,50000
2014-07-29,30,30000
2014-09-17,120,60000
2014-09-02,120,52300
2014-11-24,30,20000
2014-09-29,180,40000
2014-09-23,180,70000
2014-09-18,120,40000
2014-08-14,60,20000
2014-07-08,120,30000
2014-08-07,120,40000
2014-06-08,60,30000
2014-09-24,180,40000
2014-09-11,120,150000
2014-09-30,60,50000
2014-12-24,180,50000
2014-07-10,30,30000
2014-08-11,120,70000
2014-06-13,30,100000
2014-10-11,180,50000
2014-09-30,180,100000
2014-08-27,120,30000
2014-09-26,180,60000
2014-09-11,90,55232
2014-11-22,180,40000
2014-07-14,120,30000
2014-07-29,120,50000
2014-10-14,120,50000
2014-11-01,30,50000
2014-05-07,90,50000
2014-08-28,120,150000
2014-12-10,30,50000
2014-07-31,120,40000
2014-07-28,120,30000
2014-06-09,120,30000
2014-08-22,120,90000
2014-10-10,150,80000
2014-04-25,30,10000
2014-07-31,60,120000
2014-08-08,120,30000
2014-10-14,180,40000
2014-09-27,60,40000
2014-05-29,120,31000
2014-10-13,30,50000
2014-07-07,90,30000
2014-07-01,120,40000
2014-04-28,90,50000
2014-11-22,180,200000
2014-08-26,120,20000
2014-09-05,60,50000
2014-09-09,30,50000
2014-06-11,120,30000
2014-08-13,60,30000
2014-06-09,120,30000
2014-06-24,30,30000
2014-11-12,180,90000
2014-11-27,30,40000
2014-09-19,120,40000
2014-07-25,120,30000
2014-07-28,120,10000
2014-07-24,120,40000
2014-10-03,30,40000
2014-07-30,120,50000
2014-07-30,90,10000
2014-09-29,180,50000
2014-08-04,120,18595
2014-12-23,30,60000
2014-11-05,180,50000
2014-07-12,120,150000
2014-09-29,60,30000
2014-07-14,120,40000
2014-07-30,120,30000
2014-07-31,120,40000
2014-06-03,90,19630
2014-09-18,150,30000
2014-09-26,180,40000
2014-11-09,30,50000
2014-10-24,180,180000
2014-07-18,30,30000
2014-09-19,120,40000
2014-10-22,90,50000
2014-04-25,30,230000
2014-11-21,30,50000
2014-07-26,30,30000
2014-07-21,30,30000
2014-10-06,30,110000
2014-06-02,90,30000
2014-06-23,120,40000
2014-12-13,90,50000
2014-11-16,30,50000
2014-11-11,180,50000
2014-09-16,60,215000
2014-10-31,30,200000
2014-09-02,120,40000
2014-05-15,120,30000
2014-05-18,90,30000
2014-09-05,120,80000
2014-09-29,180,100000
2014-07-24,30,30000
2014-07-21,30,60000
2014-12-11,180,50000
2014-09-30,120,60000
2014-09-22,180,40000
2014-09-20,120,100000
2014-07-21,120,20000
2014-07-17,30,30000
2014-09-15,120,40000
2014-10-29,30,30000
2014-08-19,120,50000
2014-06-25,30,30000
2014-06-06,120,30000
2014-07-21,120,30000
2014-07-25,120,30000
2014-05-21,120,30000
2014-07-16,60,100000
2014-05-24,120,30000
2014-08-25,30,40000
2014-11-18,30,40000
2014-05-08,90,50000
2014-09-28,30,50000
2014-10-22,120,40000
2014-11-18,30,50000
2014-10-09,30,40000
2014-07-21,60,30000
2014-05-09,90,50000
2014-10-24,180,70000
2014-05-07,60,50000
2014-07-24,90,120000
2014-10-09,30,53106
2014-12-25,90,50000
2014-08-12,120,60000
2014-04-27,120,40000
2014-06-28,90,30000
2014-09-14,120,30000
2014-04-24,30,10000
2014-09-05,120,40000
2014-10-09,180,30000
2014-12-24,30,41000
2014-08-11,120,50000
2014-05-29,30,30000
2014-11-07,90,50000
2014-08-12,120,30000
2014-10-30,30,10000
2014-12-15,30,50000
2014-06-08,90,30000
2014-05-29,90,30000
2014-09-25,180,110000
2014-08-28,120,80000
2014-07-23,60,30000
2014-11-10,90,50000
2014-08-26,90,30000
2014-10-15,120,60000
2014-08-01,30,30000
2014-08-13,60,30000
2014-10-20,120,40000
2014-07-15,60,30000
2014-08-12,30,30000
2014-07-18,120,120000
2014-06-05,120,30000
2014-05-28,90,31000
2014-12-19,180,120000
2014-06-28,90,30000
2014-06-30,30,30000
2014-09-29,180,60000
2014-09-11,60,40000
2014-06-30,120,30000
2014-05-23,120,20000
2014-08-28,30,40000
2014-10-27,30,40000
2014-07-05,90,20000
2014-12-09,30,10000
2014-07-15,60,30000
2014-12-11,30,30000
2014-10-31,30,50000
2014-06-26,90,50000
2014-11-21,180,40000
2014-08-10,120,30000
2014-04-24,60,30000
2014-07-24,120,40000
2014-04-24,30,10000
2014-09-29,180,60000
2014-06-27,120,30000
2014-07-31,60,50000
2014-10-17,30,50000
2014-07-11,30,9812
2014-10-31,90,40000
2014-06-07,120,120000
2014-06-17,120,30000
2014-11-20,180,60000
2014-07-01,30,30000
2014-04-28,30,10000
2014-10-27,180,50000
2014-07-03,120,28072
2014-08-01,120,120000
2014-12-02,180,50000
2014-05-23,30,30000
2014-04-24,30,10000
2014-07-10,120,42000
2014-09-07,90,52384
2014-06-11,90,30000
2014-05-01,60,40000
2014-07-18,30,30000
2014-09-11,120,40000
2014-07-11,120,40000
2014-08-07,120,120000
2014-05-16,90,30000
2014-08-09,120,280000
2014-07-21,30,50000
2014-06-02,120,50000
2014-07-07,120,30000
2014-11-25,30,50000
2014-12-09,30,50000
2014-08-15,120,30000
2014-11-17,180,70000
2014-12-27,90,30000
2014-07-08,90,30000
2014-08-26,90,40000
2014-07-28,90,30000
2014-06-08,120,30000
2014-07-28,60,30000
2014-06-25,90,30000
2014-10-31,30,40000
2014-04-25,30,10000
2014-07-24,120,30000
2014-07-29,90,30000
2014-11-02,90,50000
2014-10-18,120,10000
2014-07-30,120,40000
2014-08-11,30,30000
2014-11-21,30,80000
2014-11-22,180,40000
2014-09-19,60,30000
2014-07-25,120,40000
2014-12-11,180,60000
2014-08-23,60,30000
2014-12-27,30,40000
2014-05-30,120,30000
2014-10-05,180,50000
2014-06-28,30,30000
2014-05-04,60,40000
2014-08-07,30,120000
2014-09-30,180,90000
2014-07-18,120,30000
2014-10-14,180,40000
2014-11-07,30,50000
2014-09-05,120,40000
2014-12-12,180,30000
2014-10-08,180,40000
2014-11-09,180,180000
2014-08-01,120,150000
2014-12-14,90,40000
2014-08-07,60,30000
2014-08-04,60,30000
2014-11-23,180,50000
2014-05-28,30,30000
2014-07-02,120,70000
2014-04-25,90,50000
2014-08-19,120,60000
2014-11-30,180,80000
2014-07-03,120,120000
2014-07-27,120,30000
2014-08-28,120,40000
2014-10-18,30,50000
2014-09-12,120,56000
2014-07-10,120,50000
2014-12-18,90,50000
2014-09-11,120,50000
2014-05-28,60,31000
2014-09-30,180,50000
2014-05-12,120,50000
2014-08-12,30,30000
2014-09-29,60,80000
2014-07-08,30,30000
2014-07-18,120,30000
2014-05-30,120,70000
2014-04-28,30,5000
2014-10-13,60,6983
2014-08-19,90,30000
2014-07-14,60,30000
2014-04-24,30,5000
2014-12-26,180,300000
2014-07-21,60,270000
2014-04-30,120,50000
2014-07-10,30,30000
2014-12-18,30,70000
2014-07-10,120,100000
2014-10-25,180,40000
2014-12-17,180,60000
2014-12-26,30,40000
2014-12-22,180,50000
2014-08-27,120,50000
2014-04-29,120,50000
2014-08-29,120,50000
2014-08-25,120,140000
2014-04-24,30,10000
2014-10-15,180,60000
2014-04-24,30,10000
2014-08-11,120,140000
2014-07-26,120,30000
2014-10-10,30,50000
2014-11-28,180,100000
2014-04-25,30,10000
2014-04-30,60,30000
2014-07-29,30,100000
2014-08-22,90,50000
2014-12-01,180,100000
2014-11-17,30,50000
2014-11-10,30,50000
2014-09-16,120,60000
2014-08-19,120,40000
2014-11-14,180,50000
2014-06-12,30,30000
2014-04-28,30,10000
2014-10-22,30,40000
2014-08-05,90,40000
2014-08-07,120,30000
2014-08-14,120,30000
2014-11-11,180,60000
2014-07-30,120,30000
2014-08-20,30,40000
2014-12-05,30,30000
2014-07-17,90,30000
2014-07-02,120,30000
2014-08-18,120,70000
2014-07-25,120,30000
2014-08-26,120,50000
2014-11-02,90,40000
2014-11-21,180,100000
2014-12-19,30,40000
2014-07-25,120,50000
2014-08-05,120,40000
2014-05-30,30,31000
2014-08-01,90,30000
2014-08-19,90,40000
2014-09-30,180,50000
2014-07-14,90,90000
2014-07-22,90,40000
2014-10-12,30,50000
2014-05-07,120,50000
2014-09-13,120,34000
2014-08-20,120,30000
2014-07-22,120,60000
2014-07-14,120,120000
2014-08-17,30,60000
2014-08-07,120,190000
2014-11-05,30,40000
2014-07-28,30,30000
2014-04-25,30,5000
2014-09-15,120,30000
2014-07-02,120,30000
2014-05-29,90,31000
2014-12-17,30,120000
2014-10-21,180,50000
2014-06-30,60,30000
2014-08-06,60,45000
2014-07-27,60,30000
2014-07-27,30,30000
2014-05-03,30,50000
2014-07-11,90,40000
2014-07-04,120,29898
2014-05-03,90,50000
2014-08-21,30,50000
2014-08-14,120,40000
2014-06-06,120,30000
2014-08-02,60,30000
2014-09-12,90,50000
2014-08-31,120,40000
2014-08-11,30,30000
2014-08-18,120,60000
2014-07-26,120,30000
2014-11-15,30,50000
2014-08-20,120,10000
2014-11-17,30,50000
2014-07-07,90,30000
2014-11-11,180,40000
2014-12-19,180,50000
2014-10-30,150,50000
2014-09-12,60,30000
2014-08-13,30,30000
2014-09-23,180,100000
2014-11-22,180,70000
2014-06-01,90,31000
2014-12-17,30,50000
2014-06-24,30,30000
2014-07-15,60,300000
2014-08-29,120,60000
2014-07-21,120,30000
2014-07-21,120,120000
2014-05-23,30,30000
2014-08-12,120,40000
2014-06-26,90,50000
2014-10-24,90,30000
2014-08-06,60,30000
2014-08-23,30,30000
2014-09-20,180,60000
2014-04-23,30,30000
2014-07-14,120,60000
2014-06-13,120,30000
2014-07-09,90,30000
2014-09-25,180,37700
2014-07-18,120,40000
2014-11-30,180,50000
2014-09-22,180,40000
2014-06-21,90,30000
2014-08-07,120,50000
2014-08-08,30,30000
2014-08-29,120,40000
2014-11-19,180,40000
2014-12-11,180,250000
2014-09-24,180,40000
2014-08-10,120,30000
2014-11-24,180,40000
2014-06-16,60,30000
2014-10-22,180,30000
2014-07-29,120,30000
2014-10-11,30,40000
2014-08-11,120,10000
2014-11-17,180,60000
2014-12-17,30,40000
2014-11-17,30,50000
2014-12-09,180,50000
2014-05-08,60,50000
2014-09-20,180,50000
2014-08-11,120,200000
2014-07-31,60,300000
2014-07-04,90,30000
2014-08-18,120,50000
2014-06-10,120,60000
2014-10-18,180,60000
2014-07-24,90,30000
2014-08-25,120,40000
2014-06-08,120,30000
2014-11-08,180,50000
2014-05-28,120,30000
2014-09-22,60,40000
2014-05-14,120,30000
2014-08-11,120,40000
2014-08-15,120,30000
2014-09-09,120,300000
2014-12-22,180,50000
2014-08-12,30,50000
2014-07-04,60,30000
2014-08-08,120,30000
2014-07-11,90,30000
2014-07-25,120,30000
2014-05-21,30,30000
2014-07-21,60,30000
2014-10-16,120,40000
2014-09-19,180,60000
2014-08-25,30,50000
2014-08-01,30,30000
2014-08-07,120,20000
2014-07-02,120,30000
2014-10-30,180,50000
2014-08-25,30,40000
2014-12-02,30,40000
2014-04-24,30,5000
2014-07-22,90,30000
2014-08-04,120,1405
2014-07-26,120,40000
2014-12-08,30,50000
2014-08-14,30,20000
2014-05-04,30,50000
2014-05-20,30,30000
2014-10-17,120,50000
2014-09-27,180,180000
2014-07-16,30,30000
2014-09-29,60,120000
2014-07-23,90,30000
2014-05-22,120,30000
2014-08-29,120,40000
2014-07-23,30,60000
2014-12-01,180,100000
2014-09-25,60,100000
2014-09-30,180,80000
2014-07-10,120,30000
2014-07-30,60,33000
2014-08-17,120,40000
2014-10-15,180,40000
2014-07-02,90,30000
2014-12-05,30,50000
2014-08-20,120,40000
2014-08-07,120,40000
2014-07-15,60,30000
2014-10-01,30,44500
2014-07-21,120,120000
2014-10-21,30,80000
2014-12-07,180,20000
2014-06-01,30,30000
2014-05-26,90,30000
2014-05-06,90,50000
2014-09-28,180,26667
2014-07-24,90,30000
2014-06-23,30,40000
2014-07-31,120,30000
2014-09-14,60,30000
2014-08-05,90,50000
2014-09-10,120,50000
2014-10-13,150,10000
2014-09-15,120,120000
2014-09-26,180,30000
2014-11-20,180,40000
2014-09-23,180,110000
2014-08-09,120,40000
2014-12-02,180,50000
2014-06-03,30,31000
2014-11-12,180,40000
2014-07-14,60,30000
2014-12-22,90,50000
2014-12-19,90,50000
2014-07-30,120,60000
2014-06-09,120,30000
2014-06-10,120,30000
2014-10-30,30,200000
2014-11-15,180,50000
2014-12-09,30,10000
2014-08-20,120,40000
2014-10-12,60,40000
2014-11-03,180,40000
2014-07-21,120,40000
2014-06-01,120,30000
2014-11-21,30,40000
2014-05-26,30,10000
2014-08-21,120,40000
2014-08-09,90,50000
2014-07-18,60,228000
2014-04-27,90,50000
2014-10-08,180,50000
2014-06-14,60,50000
2014-12-09,180,40000
2014-12-22,30,50000
2014-11-19,180,60000
2014-07-27,30,60000
2014-09-30,180,50000
2014-08-12,30,30000
2014-07-22,90,30000
2014-06-30,120,30000
2014-10-14,180,71000
2014-08-19,90,30000
2014-11-11,180,60000
2014-10-22,90,50000
2014-11-01,180,50000
2014-08-15,60,30000
2014-10-27,180,40000
2014-09-16,120,30000
2014-07-25,120,30000
2014-08-15,120,30000
2014-11-28,180,40000
2014-06-28,90,30000
2014-12-22,30,110000
2014-08-01,90,30000
2014-08-05,30,30000
2014-07-31,30,70000
2014-09-02,120,50000
2014-08-17,30,50000
2014-05-29,90,29000
2014-10-10,150,50000
2014-09-29,180,40000
2014-10-17,180,100000
2014-08-23,120,30000
2014-06-27,60,30000
2014-09-01,30,100000
2014-11-24,180,100000
2014-09-27,30,30000
2014-07-28,60,10000
2014-04-28,30,5957
2014-07-27,120,50000
2014-06-16,120,40000
2014-08-05,60,30000
2014-09-26,60,20000
2014-09-17,120,60000
2014-05-28,90,30000
2014-08-02,90,30000
2014-11-20,180,40000
2014-04-28,30,5000
2014-04-30,90,50000
2014-07-29,60,30000
2014-09-06,120,70000
2014-09-14,120,30000
2014-07-23,90,30000
